,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
27,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,38070000.0
28,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,38156400.0
29,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,38415600.0
30,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,38502000.0
31,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,38588400.0
32,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,38674800.0
33,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,38761200.0
34,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39020400.0
35,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39106800.0
36,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39193200.0
37,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39279600.0
38,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39366000.0
39,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39625200.0
40,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39711600.0
41,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39798000.0
42,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,39884400.0
43,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,40230000.0
44,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,40316400.0
45,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,40402800.0
46,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,40489200.0
47,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,40575600.0
48,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,40834800.0
49,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,40921200.0
50,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41007600.0
51,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41094000.0
52,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41180400.0
53,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41439600.0
54,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41526000.0
55,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41612400.0
56,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41698800.0
57,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,41785200.0
58,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42044400.0
59,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42130800.0
60,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42217200.0
61,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42303600.0
62,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42390000.0
63,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42649200.0
64,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42735600.0
65,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42822000.0
66,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42908400.0
67,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,42994800.0
68,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,43254000.0
69,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,43340400.0
70,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,43426800.0
71,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,43513200.0
72,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,43599600.0
73,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,43858800.0
74,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,43945200.0
